conversation_id,turn_id,role,audio_file,text
32,3,caller,02_reason_for_call.mp3,"[Explain it's about stock market opportunities, ask for 27 seconds]"
32,4,customer,,What investment strategies do you recommend?
32,5,caller,21_investment_options.mp3,[Overview of investment options offered]
32,6,customer,,"Okay, I'm interested."
32,7,caller,05_follow_stocks.mp3,[Ask if they follow stocks]
32,8,customer,,"Yes, I do."
32,9,caller,07_join_whatsapp.mp3,[Invite to join WhatsApp group for market insights]
32,10,customer,,I'm 50 years old.
32,11,caller,13_thanks_for_joining.mp3,[Thank them for joining]
33,1,caller,01_greeting.mp3,[Greeting and introduction]
33,2,customer,,Hello.
33,3,caller,02_reason_for_call.mp3,"[Explain it's about stock market opportunities, ask for 27 seconds]"
33,4,customer,,I need some investment advice.
33,5,caller,23_schedule_consultation.mp3,[Offer to schedule a detailed consultation]
33,6,customer,,"Yes, please."
33,7,caller,10_show_interest.mp3,"[If interested, provide number to join]"
33,8,customer,,I'm 53 years old.
33,9,caller,13_thanks_for_joining.mp3,[Thank them for joining]
34,1,caller,01_greeting.mp3,[Greeting and introduction]
34,2,customer,,Hello.
34,3,caller,02_reason_for_call.mp3,"[Explain it's about stock market opportunities, ask for 27 seconds]"
34,4,customer,,What investment opportunities do you offer?
34,5,caller,21_investment_options.mp3,[Overview of investment options offered]
34,6,customer,,"Okay, I'm interested."
34,7,caller,05_follow_stocks.mp3,[Ask if they follow stocks]
34,8,customer,,"Yes, I do."
34,9,caller,07_join_whatsapp.mp3,[Invite to join WhatsApp group for market insights]
34,10,customer,,I'm 41 years old.
34,11,caller,13_thanks_for_joining.mp3,[Thank them for joining]
35,1,caller,01_greeting.mp3,[Greeting and introduction]
35,2,customer,,Hello.
35,3,caller,02_reason_for_call.mp3,"[Explain it's about stock market opportunities, ask for 27 seconds]"
35,4,customer,,I'd like to learn more about investing.
35,5,caller,06b_stock_education.mp3,[Offer to explain benefits]
35,6,customer,,"Okay, I'm interested."
35,7,caller,05_follow_stocks.mp3,[Ask if they follow stocks]
35,8,customer,,"No, I don't."
35,9,caller,07_join_whatsapp.mp3,[Invite to join WhatsApp group for market insights]
35,10,customer,,I'm 36 years old.
35,11,caller,13_thanks_for_joining.mp3,[Thank them for joining]
36,1,caller,01_greeting.mp3,[Greeting and introduction]
36,2,customer,,Hello.
36,3,caller,02_reason_for_call.mp3,"[Explain it's about stock market opportunities, ask for 27 seconds]"
36,4,customer,,Do you provide investment research?
36,5,caller,08_whatsapp_benefits.mp3,[Explain benefits of joining the WhatsApp group]
36,6,customer,,"Okay, I'm interested."
36,7,caller,05_follow_stocks.mp3,[Ask if they follow stocks]
36,8,customer,,"Yes, I do."
36,9,caller,07_join_whatsapp.mp3,[Invite to join WhatsApp group for market insights]
36,10,customer,,I'm 48 years old.
36,11,caller,13_thanks_for_joining.mp3,[Thank them for joining]
37,1,caller,01_greeting.mp3,[Greeting and introduction]
37,2,customer,,Hello.
37,3,caller,02_reason_for_call.mp3,"[Explain it's about stock market opportunities, ask for 27 seconds]"
37,4,customer,,Do you offer investment analysis?
37,5,caller,21_investment_options.mp3,[Overview of investment options offered]
37,6,customer,,"Okay, I'm interested."
37,7,caller,05_follow_stocks.mp3,[Ask if they follow stocks]
37,8,customer,,"Yes, I do."
37,9,caller,07_join_whatsapp.mp3,[Invite to join WhatsApp group for market insights]
37,10,customer,,I'm 55 years old.
37,11,caller,13_thanks_for_joining.mp3,[Thank them for joining]
38,1,caller,01_greeting.mp3,[Greeting and introduction]
38,2,customer,,Hello.
38,3,caller,02_reason_for_call.mp3,"[Explain it's about stock market opportunities, ask for 27 seconds]"
38,4,customer,,I need some guidance on my investments.
38,5,caller,23_schedule_consultation.mp3,[Offer to schedule a detailed consultation]
38,6,customer,,"Yes, please."
38,7,caller,10_show_interest.mp3,"[If interested, provide number to join]"
38,8,customer,,I'm 60 years old.
38,9,caller,13_thanks_for_joining.mp3,[Thank them for joining]
39,1,caller,01_greeting.mp3,[Greeting and introduction]
39,2,customer,,Hello.
39,3,caller,02_reason_for_call.mp3,"[Explain it's about stock market opportunities, ask for 27 seconds]"
39,4,customer,,I need some support with my investments.
39,5,caller,21_investment_options.mp3,[Overview of investment options offered]
39,6,customer,,"Okay, I'm interested."
39,7,caller,05_follow_stocks.mp3,[Ask if they follow stocks]
39,8,customer,,"Yes, I do."
39,9,caller,07_join_whatsapp.mp3,[Invite to join WhatsApp group for market insights]
39,10,customer,,I'm 49 years old.
39,11,caller,13_thanks_for_joining.mp3,[Thank them for joining]
40,1,caller,01_greeting.mp3,[Greeting and introduction]
40,2,customer,,Hello.
40,3,caller,02_reason_for_call.mp3,"[Explain it's about stock market opportunities, ask for 27 seconds]"
40,4,customer,,What investment strategies do you recommend?
40,5,caller,21_investment_options.mp3,[Overview of investment options offered]
40,6,customer,,"Okay, I'm interested."
40,7,caller,05_follow_stocks.mp3,[Ask if they follow stocks]
40,8,customer,,"Yes, I do."
40,9,caller,07_join_whatsapp.mp3,[Invite to join WhatsApp group for market insights]
40,10,customer,,I'm 54 years old.
40,11,caller,13_thanks_for_joining.mp3,[Thank them for joining]
41,1,caller,01_greeting.mp3,[Greeting and introduction]
41,2,customer,,Hello.
41,3,caller,02_reason_for_call.mp3,"[Explain it's about stock market opportunities, ask for 27 seconds]"
41,4,customer,,I need some investment advice.
41,5,caller,23_schedule_consultation.mp3,[Offer to schedule a detailed consultation]
41,6,customer,,"Yes, please."
41,7,caller,10_show_interest.mp3,"[If interested, provide number to join]"
41,8,customer,,I'm 58 years old.
41,9,caller,13_thanks_for_joining.mp3,[Thank them for joining]
42,1,caller,01_greeting.mp3,[Greeting and introduction]
42,2,customer,,Hello.
42,3,caller,02_reason_for_call.mp3,"[Explain it's about stock market opportunities, ask for 27 seconds]"
42,4,customer,,What investment opportunities do you offer?
42,5,caller,21_investment_options.mp3,[Overview of investment options offered]
42,6,customer,,"Okay, I'm interested."
42,7,caller,05_follow_stocks.mp3,[Ask if they follow stocks]
42,8,customer,,"Yes, I do."
42,9,caller,07_join_whatsapp.mp3,[Invite to join WhatsApp group for market insights]
42,10,customer,,I'm 41 years old.
42,11,caller,13_thanks_for_joining.mp3,[Thank them for joining]
43,1,caller,01_greeting.mp3,[Greeting and introduction]
43,2,customer,,Hello.
43,3,caller,02_reason_for_call.mp3,"[Explain it's about stock market opportunities, ask for 27 seconds]"
43,4,customer,,I'd like to learn more about investing.
43,5,caller,06b_stock_education.mp3,[Offer to explain benefits]
43,6,customer,,"Okay, I'm interested."
43,7,caller,05_follow_stocks.mp3,[Ask if they follow stocks]
43,8,customer,,"No, I don't."
43,9,caller,07_join_whatsapp.mp3,[Invite to join WhatsApp group for market insights]
43,10,customer,,I'm 36 years old.
43,11,caller,13_thanks_for_joining.mp3,[Thank them for joining]
44,1,caller,01_greeting.mp3,[Greeting and introduction]
44,2,customer,,Hello.
44,3,caller,02_reason_for_call.mp3,"[Explain it's about stock market opportunities, ask for 27 seconds]"
44,4,customer,,Do you provide investment research?
44,5,caller,08_whatsapp_benefits.mp3,[Explain benefits of joining the WhatsApp group]
44,6,customer,,"Okay, I'm interested."
44,7,caller,05_follow_stocks.mp3,[Ask if they follow stocks]
44,8,customer,,"Yes, I do."
44,9,caller,07_join_whatsapp.mp3,[Invite to join WhatsApp group for market insights]
4,1,caller,01_greeting.mp3,[Greeting and introduction]
4,2,customer,,Hello?
4,3,caller,02_reason_for_call.mp3,"[Explain it's about stock market opportunities, ask for 27 seconds]"
4,4,customer,,I can't hear you very well.
4,5,caller,14_cant_hear_clearly.mp3,[Ask if they can hear now]
4,6,customer,,It's still fuzzy.
4,7,caller,14_cant_hear_clearly.mp3,[Ask if they can hear now]
4,8,customer,,A little better now.
4,9,caller,15_now_hear.mp3,[Confirm they can hear and continue]
4,10,customer,,"Okay, go on."
4,11,caller,04_company_intro.mp3,[Brief company introduction]
4,12,customer,,Sounds interesting.
4,13,caller,05_follow_stocks.mp3,[Ask if they follow stocks]
4,14,customer,,"Yes, I do."
4,15,caller,07_join_whatsapp.mp3,[Invite to join WhatsApp group for market insights]
4,16,customer,,I'm in.
4,17,caller,10_show_interest.mp3,"[If interested, provide number to join]"
4,18,customer,,I'm 52 years old.
4,19,caller,13_thanks_for_joining.mp3,[Thank them for joining]
5,1,caller,01_greeting.mp3,[Greeting and introduction]
5,2,customer,,Hello.
5,3,caller,02_reason_for_call.mp3,"[Explain it's about stock market opportunities, ask for 27 seconds]"
5,4,customer,,How did you get my number?
5,5,caller,16_how_contacted.mp3,[Explain how we got their contact information]
5,6,customer,,"Okay, but I'm not sure about this."
5,7,caller,04_company_intro.mp3,[Brief company introduction]
5,8,customer,,Is this a robot?
5,9,caller,17_not_robot.mp3,[Clarify it's a real person (Zaid) calling]
5,10,customer,,"Oh, okay."
5,11,caller,18_who_speaking.mp3,[Introduce Zaid and ask if they want to know more]
5,12,customer,,"Yes, tell me more."
5,13,caller,05_follow_stocks.mp3,[Ask if they follow stocks]
5,14,customer,,I do.
5,15,caller,07_join_whatsapp.mp3,[Invite to join WhatsApp group for market insights]
5,16,customer,,I'm interested.
5,17,caller,10_show_interest.mp3,"[If interested, provide number to join]"
5,18,customer,,I'm 60 years old.
5,19,caller,13_thanks_for_joining.mp3,[Thank them for joining]
6,1,caller,01_greeting.mp3,[Greeting and introduction]
6,2,customer,,Hello.
6,3,caller,02_reason_for_call.mp3,"[Explain it's about stock market opportunities, ask for 27 seconds]"
6,4,customer,,Sounds interesting.
6,5,caller,04_company_intro.mp3,[Brief company introduction]
6,6,customer,,What kind of investment options do you offer?
6,7,caller,20_investment_options.mp3,[Overview of investment options offered]
6,8,customer,,"Okay, I'm interested."
6,9,caller,05_follow_stocks.mp3,[Ask if they follow stocks]
6,10,customer,,"Yes, I do."
6,11,caller,07_join_whatsapp.mp3,[Invite to join WhatsApp group for market insights]
6,12,customer,,I'd like to know more about the group.
6,13,caller,08_whatsapp_benefits.mp3,[Explain benefits of joining the WhatsApp group]
6,14,customer,,Sounds good.
6,15,caller,10_show_interest.mp3,"[If interested, provide number to join]"
6,16,customer,,I'm 42 years old.
6,17,caller,13_thanks_for_joining.mp3,[Thank them for joining]
7,1,caller,01_greeting.mp3,[Greeting and introduction]
7,2,customer,,Hello.
7,3,caller,02_reason_for_call.mp3,"[Explain it's about stock market opportunities, ask for 27 seconds]"
7,4,customer,,"I'm interested, but I have some questions."
7,5,caller,21_customer_questions.mp3,[Invite customer to ask any questions]
7,6,customer,,What are the risks involved?
7,7,caller,19_compliance_disclaimer.mp3,[Brief compliance statement about investment risks]
7,8,customer,,"Okay, I'd like to schedule a consultation."
7,9,caller,22_schedule_consultation.mp3,[Offer to schedule a detailed consultation]
7,10,customer,,"Yes, please."
7,11,caller,05_follow_stocks.mp3,[Ask if they follow stocks]
7,12,customer,,"Yes, I do."
7,13,caller,07_join_whatsapp.mp3,[Invite to join WhatsApp group for market insights]
7,14,customer,,I'll join the group for now.
7,15,caller,10_show_interest.mp3,"[If interested, provide number to join]"
7,16,customer,,I'm 38 years old.
7,17,caller,13_thanks_for_joining.mp3,[Thank them for joining]
8,1,caller,01_greeting.mp3,[Greeting and introduction]
8,2,customer,,Hello.
8,3,caller,02_reason_for_call.mp3,"[Explain it's about stock market opportunities, ask for 27 seconds]"
8,4,customer,,What's happening in the market right now?
8,5,caller,19_market_update.mp3,[Brief current market update to spark interest]
8,6,customer,,Interesting.
8,7,caller,04_company_intro.mp3,[Brief company introduction]
8,8,customer,,I'm interested.
8,9,caller,05_follow_stocks.mp3,[Ask if they follow stocks]
8,10,customer,,"Yes, I do."
8,11,caller,07_join_whatsapp.mp3,[Invite to join WhatsApp group for market insights]
8,12,customer,,I'm in.
8,13,caller,10_show_interest.mp3,"[If interested, provide number to join]"
8,14,customer,,I'm 55 years old.
8,15,caller,13_thanks_for_joining.mp3,[Thank them for joining]
4,1,caller,01_greeting.mp3,[Greeting and introduction]
4,2,customer,,Hello?
4,3,caller,02_reason_for_call.mp3,"[Explain it's about stock market opportunities, ask for 27 seconds]"
4,4,customer,,I can't hear you very well.
4,5,caller,14_cant_hear_clearly.mp3,[Ask if they can hear now]
4,6,customer,,A little better now.
4,7,caller,15_now_hear.mp3,[Confirm they can hear and continue]
4,8,customer,,"Okay, go on."
4,9,caller,04_company_intro.mp3,[Brief company introduction]
4,10,customer,,Interesting.
4,11,caller,05_follow_stocks.mp3,[Ask if they follow stocks]
4,12,customer,,"Yes, I do."
4,13,caller,07_join_whatsapp.mp3,[Invite to join WhatsApp group for market insights]
4,14,customer,,Sounds good. What's the number?
4,15,caller,10_show_interest.mp3,"[If interested, provide number to join]"
4,16,customer,,Thanks. I'm 52.
4,17,caller,13_thanks_for_joining.mp3,[Thank them for joining]
5,1,caller,01_greeting.mp3,[Greeting and introduction]
5,2,customer,,Hello.
5,3,caller,02_reason_for_call.mp3,"[Explain it's about stock market opportunities, ask for 27 seconds]"
5,4,customer,,I'm interested. Tell me more.
5,5,caller,04_company_intro.mp3,[Brief company introduction]
5,6,customer,,Okay.
5,7,caller,05_follow_stocks.mp3,[Ask if they follow stocks]
5,8,customer,,"Yes, I do."
5,9,caller,07_join_whatsapp.mp3,[Invite to join WhatsApp group for market insights]
5,10,customer,,I'm in. Give me the number.
5,11,caller,10_show_interest.mp3,"[If interested, provide number to join]"
5,12,customer,,I'm 60.
5,13,caller,13_thanks_for_joining.mp3,[Thank them for joining]
6,1,caller,01_greeting.mp3,[Greeting and introduction]
6,2,customer,,Hello.
6,3,caller,02_reason_for_call.mp3,"[Explain it's about stock market opportunities, ask for 27 seconds]"
6,4,customer,,How did you get my number?
6,5,caller,16_how_contacted.mp3,[Explain how we got their contact information]
6,6,customer,,"Okay, I see."
6,7,caller,04_company_intro.mp3,[Brief company introduction]
6,8,customer,,"So, what's the catch?"
6,9,caller,17_not_robot.mp3,[Clarify it's a real person (Zaid) calling]
6,10,customer,,"Alright, I'm listening."
6,11,caller,05_follow_stocks.mp3,[Ask if they follow stocks]
6,12,customer,,"Yes, I do."
6,13,caller,07_join_whatsapp.mp3,[Invite to join WhatsApp group for market insights]
6,14,customer,,Is this a real person calling?
6,15,caller,18_who_speaking.mp3,[Introduce Zaid and ask if they want to know more]
6,16,customer,,"Okay, I'll join."
6,17,caller,10_show_interest.mp3,"[If interested, provide number to join]"
6,18,customer,,I'm 42.
6,19,caller,13_thanks_for_joining.mp3,[Thank them for joining]
7,1,caller,01_greeting.mp3,[Greeting and introduction]
7,2,customer,,Hello.
7,3,caller,02_reason_for_call.mp3,"[Explain it's about stock market opportunities, ask for 27 seconds]"
7,4,customer,,"Okay, tell me more."
7,5,caller,04_company_intro.mp3,[Brief company introduction]
7,6,customer,,What kind of investments do you offer?
7,7,caller,20_investment_options.mp3,[Overview of investment options offered]
7,8,customer,,I'm interested.
7,9,caller,05_follow_stocks.mp3,[Ask if they follow stocks]
7,10,customer,,"Yes, I do."
7,11,caller,07_join_whatsapp.mp3,[Invite to join WhatsApp group for market insights]
7,12,customer,,I'd like to know more about the group.
7,13,caller,08_whatsapp_benefits.mp3,[Explain benefits of joining the WhatsApp group]
7,14,customer,,Sounds good. I'm in.
7,15,caller,10_show_interest.mp3,"[If interested, provide number to join]"
7,16,customer,,I'm 55.
7,17,caller,13_thanks_for_joining.mp3,[Thank them for joining]
8,1,caller,01_greeting.mp3,[Greeting and introduction]
8,2,customer,,Hello.
8,3,caller,02_reason_for_call.mp3,"[Explain it's about stock market opportunities, ask for 27 seconds]"
8,4,customer,,"I'm interested, but I have some questions."
8,5,caller,21_customer_questions.mp3,[Invite customer to ask any questions]
8,6,customer,,"Okay, I'd like to schedule a consultation."
8,7,caller,22_schedule_consultation.mp3,[Offer to schedule a detailed consultation]
8,8,customer,,"Great, I'm available next week."
8,9,caller,05_follow_stocks.mp3,[Ask if they follow stocks]
8,10,customer,,"Yes, I do."
8,11,caller,07_join_whatsapp.mp3,[Invite to join WhatsApp group for market insights]
8,12,customer,,I'll join the group for now.
8,13,caller,10_show_interest.mp3,"[If interested, provide number to join]"
8,14,customer,,I'm 38.
8,15,caller,13_thanks_for_joining.mp3,[Thank them for joining]
9,1,caller,01_greeting.mp3,[Greeting and introduction]
9,2,customer,,Hello.
9,3,caller,02_reason_for_call.mp3,"[Explain it's about stock market opportunities, ask for 27 seconds]"
9,4,customer,,I'm not sure...
9,5,caller,19_compliance_disclaimer.mp3,[Brief compliance statement about investment risks]
9,6,customer,,"Okay, I understand."
9,7,caller,04_company_intro.mp3,[Brief company introduction]
9,8,customer,,Tell me more.
9,9,caller,05_follow_stocks.mp3,[Ask if they follow stocks]
9,10,customer,,"Yes, I do."
9,11,caller,07_join_whatsapp.mp3,[Invite to join WhatsApp group for market insights]
9,12,customer,,I'm interested.
9,13,caller,10_show_interest.mp3,"[If interested, provide number to join]"
9,14,customer,,I'm 48.
9,15,caller,13_thanks_for_joining.mp3,[Thank them for joining]
10,1,caller,01_greeting.mp3,[Greeting and introduction]
10,2,customer,,Hello.
10,3,caller,02_reason_for_call.mp3,"[Explain it's about stock market opportunities, ask for 27 seconds]"
10,4,customer,,What's the current market situation?
10,5,caller,19_compliance_disclaimer.mp3,[Brief compliance statement about investment risks]
10,6,customer,,Okay.
10,7,caller,23_market_update.mp3,[Brief current market update to spark interest]
10,8,customer,,Interesting.
10,9,caller,05_follow_stocks.mp3,[Ask if they follow stocks]
10,10,customer,,"Yes, I do."
10,11,caller,07_join_whatsapp.mp3,[Invite to join WhatsApp group for market insights]
10,12,customer,,I'll join.
10,13,caller,10_show_interest.mp3,"[If interested, provide number to join]"
10,14,customer,,I'm 58.
10,15,caller,13_thanks_for_joining.mp3,[Thank them for joining]
